yearstart,locationabbr,stratificationcategory1,stratification1,overweight_value,obesity_value,obesity_high_risk,overweight_high_risk
2018,NJ,Total,Total,36.7,25.7,0,1
2018,NM,Age (years),18 - 24,23.1,25.8,0,0
2018,NM,Age (years),25 - 34,33.4,35.5,1,0
2018,NM,Age (years),35 - 44,36.7,36.4,1,1
2018,NM,Age (years),45 - 54,35.1,39.7,1,1
2018,NM,Age (years),55 - 64,38.5,33.8,1,1
2018,NM,Age (years),65 or older,38.1,24.9,0,1
2018,NM,Education,College graduate,36.3,25.7,0,1
2018,NM,Education,High school graduate,33.5,34.3,1,0
2018,NM,Education,Less than high school,33.2,39.1,1,0
2018,NM,Education,Some college or technical school,35.8,32.5,1,1
2018,NM,Income,"$15,000 - $24,999",33.6,38.0,1,0
2018,NM,Income,"$25,000 - $34,999",35.4,32.2,1,1
2018,NM,Income,"$35,000 - $49,999",40.5,29.2,0,1
2018,NM,Income,"$50,000 - $74,999",31.0,36.2,1,0
2018,NM,Income,"$75,000 or greater",38.8,28.9,0,1
2018,NM,Income,Data not reported,31.9,24.2,0,0
2018,NM,Income,"Less than $15,000",31.1,36.4,1,0
2018,NM,Race/Ethnicity,2 or more races,27.2,26.0,0,0
2018,NM,Race/Ethnicity,American Indian/Alaska Native,36.1,41.6,1,1
2018,NM,Race/Ethnicity,Hispanic,35.1,37.8,1,1
2018,NM,Race/Ethnicity,Non-Hispanic Black,36.8,30.8,0,1
2018,NM,Race/Ethnicity,Non-Hispanic White,34.5,25.5,0,0
2018,NM,Sex,Female,30.4,33.5,1,0
2018,NM,Sex,Male,39.4,31.2,0,1
2018,NM,Total,Total,34.9,32.3,1,1
2018,NV,Age (years),18 - 24,32.4,10.2,0,0
2018,NV,Age (years),25 - 34,36.4,29.6,0,1
2018,NV,Age (years),35 - 44,42.8,34.2,1,1
2018,NV,Age (years),45 - 54,35.2,37.6,1,1
2018,NV,Age (years),55 - 64,38.3,31.3,0,1
2018,NV,Age (years),65 or older,41.0,28.1,0,1
2018,NV,Education,College graduate,38.6,25.2,0,1
2018,NV,Education,High school graduate,36.4,25.6,0,1
2018,NV,Education,Less than high school,50.3,33.6,1,1
2018,NV,Education,Some college or technical school,34.4,33.9,1,0
2018,NV,Income,"$15,000 - $24,999",41.4,27.9,0,1
2018,NV,Income,"$25,000 - $34,999",34.9,34.6,1,1
2018,NV,Income,"$35,000 - $49,999",40.9,32.8,1,1
2018,NV,Income,"$50,000 - $74,999",40.0,31.5,0,1
2018,NV,Income,"$75,000 or greater",38.5,27.9,0,1
2018,NV,Income,Data not reported,38.4,23.5,0,1
2018,NV,Income,"Less than $15,000",24.8,41.3,1,0
2018,NV,Race/Ethnicity,2 or more races,33.3,20.2,0,0
2018,NV,Race/Ethnicity,Asian,26.4,14.8,0,0
2018,NV,Race/Ethnicity,Hispanic,45.2,33.5,1,1
2018,NV,Race/Ethnicity,Non-Hispanic Black,32.9,43.6,1,0
2018,NV,Race/Ethnicity,Non-Hispanic White,37.8,27.6,0,1
2018,NV,Sex,Female,32.3,29.2,0,0
2018,NV,Sex,Male,43.6,29.7,0,1
2018,NV,Total,Total,38.2,29.5,0,1
2018,NY,Age (years),18 - 24,23.3,18.0,0,0
2018,NY,Age (years),25 - 34,33.7,25.2,0,0
2018,NY,Age (years),35 - 44,34.1,30.3,0,0
2018,NY,Age (years),45 - 54,36.8,32.4,1,1
2018,NY,Age (years),55 - 64,39.0,31.0,0,1
2018,NY,Age (years),65 or older,39.1,27.0,0,1
2018,NY,Education,College graduate,34.9,22.1,0,1
2018,NY,Education,High school graduate,35.0,31.2,0,1
2018,NY,Education,Less than high school,38.2,31.6,0,1
2018,NY,Education,Some college or technical school,33.8,29.0,0,0
2018,NY,Income,"$15,000 - $24,999",34.6,30.7,0,0
2018,NY,Income,"$25,000 - $34,999",32.5,30.8,0,0
2018,NY,Income,"$35,000 - $49,999",36.4,30.9,0,1
2018,NY,Income,"$50,000 - $74,999",35.1,30.5,0,1
2018,NY,Income,"$75,000 or greater",36.2,24.3,0,1
2018,NY,Income,Data not reported,34.7,24.7,0,0
2018,NY,Income,"Less than $15,000",33.1,33.7,1,0
2018,NY,Race/Ethnicity,2 or more races,24.4,32.4,1,0
2018,NY,Race/Ethnicity,American Indian/Alaska Native,40.6,32.1,1,1
2018,NY,Race/Ethnicity,Asian,32.3,12.4,0,0
2018,NY,Race/Ethnicity,Hawaiian/Pacific Islander,29.4,34.9,1,0
2018,NY,Race/Ethnicity,Hispanic,39.0,31.4,0,1
2018,NY,Race/Ethnicity,Non-Hispanic Black,35.0,33.1,1,1
2018,NY,Race/Ethnicity,Non-Hispanic White,34.5,27.4,0,0
2018,NY,Race/Ethnicity,Other,34.3,24.0,0,0
2018,NY,Sex,Female,29.6,27.3,0,0
2018,NY,Sex,Male,40.7,27.9,0,1
2018,NY,Total,Total,35.1,27.6,0,1
2018,OH,Age (years),18 - 24,24.4,20.0,0,0
2018,OH,Age (years),25 - 34,32.5,31.0,0,0
2018,OH,Age (years),35 - 44,33.8,38.8,1,0
2018,OH,Age (years),45 - 54,35.5,38.9,1,1
2018,OH,Age (years),55 - 64,36.1,39.2,1,1
2018,OH,Age (years),65 or older,39.5,32.7,1,1
2018,OH,Education,College graduate,36.7,29.4,0,1
2018,OH,Education,High school graduate,33.5,36.7,1,0
2018,OH,Education,Less than high school,32.9,32.2,1,0
2018,OH,Education,Some college or technical school,34.1,35.5,1,0
2018,OH,Income,"$15,000 - $24,999",30.3,38.2,1,0
2018,OH,Income,"$25,000 - $34,999",33.2,33.6,1,0
2018,OH,Income,"$35,000 - $49,999",37.3,34.8,1,1
2018,OH,Income,"$50,000 - $74,999",36.9,36.5,1,1
2018,OH,Income,"$75,000 or greater",37.4,33.3,1,1
2018,OH,Income,Data not reported,33.1,26.0,0,0
2018,OH,Income,"Less than $15,000",26.2,36.4,1,0
2018,OH,Race/Ethnicity,2 or more races,30.3,36.5,1,0
2018,OH,Race/Ethnicity,American Indian/Alaska Native,30.3,16.7,0,0
2018,OH,Race/Ethnicity,Asian,31.3,7.3,0,0
2018,OH,Race/Ethnicity,Hispanic,22.3,43.3,1,0
2018,OH,Race/Ethnicity,Non-Hispanic Black,33.9,36.1,1,0
2018,OH,Race/Ethnicity,Non-Hispanic White,35.1,34.0,1,1
2018,OH,Sex,Female,29.8,34.3,1,0
2018,OH,Sex,Male,38.9,33.8,1,1
2018,OH,Total,Total,34.4,34.0,1,0
2018,OK,Age (years),18 - 24,25.1,24.2,0,0
2018,OK,Age (years),25 - 34,33.4,35.4,1,0
2018,OK,Age (years),35 - 44,36.4,38.9,1,1
2018,OK,Age (years),45 - 54,35.1,40.8,1,1
2018,OK,Age (years),55 - 64,36.8,39.5,1,1
2018,OK,Age (years),65 or older,38.6,29.4,0,1
2018,OK,Education,College graduate,36.3,33.0,1,1
2018,OK,Education,High school graduate,35.8,34.1,1,1
2018,OK,Education,Less than high school,34.3,33.2,1,0
2018,OK,Education,Some college or technical school,32.8,37.4,1,0
2018,OK,Income,"$15,000 - $24,999",31.0,38.3,1,0
2018,OK,Income,"$25,000 - $34,999",32.7,36.2,1,0
2018,OK,Income,"$35,000 - $49,999",36.7,38.4,1,1
2018,OK,Income,"$50,000 - $74,999",38.1,34.6,1,1
2018,OK,Income,"$75,000 or greater",36.5,34.0,1,1
2018,OK,Income,Data not reported,34.3,29.3,0,0
2018,OK,Income,"Less than $15,000",31.4,33.7,1,0
2018,OK,Race/Ethnicity,2 or more races,32.9,35.5,1,0
2018,OK,Race/Ethnicity,American Indian/Alaska Native,39.4,38.0,1,1
2018,OK,Race/Ethnicity,Asian,34.3,2.6,0,0
2018,OK,Race/Ethnicity,Hispanic,38.7,32.5,1,1
2018,OK,Race/Ethnicity,Non-Hispanic Black,32.1,43.4,1,0
2018,OK,Race/Ethnicity,Non-Hispanic White,34.3,34.6,1,0
2018,OK,Sex,Female,29.0,37.0,1,0
2018,OK,Sex,Male,40.4,32.8,1,1
2018,OK,Total,Total,34.8,34.8,1,1
2018,OR,Age (years),18 - 24,29.0,14.9,0,0
2018,OR,Age (years),25 - 34,31.7,29.5,0,0
2018,OR,Age (years),35 - 44,35.7,30.5,0,1
2018,OR,Age (years),45 - 54,32.7,37.7,1,0
2018,OR,Age (years),55 - 64,34.8,35.8,1,1
2018,OR,Age (years),65 or older,38.0,27.9,0,1
2018,OR,Education,College graduate,35.7,24.5,0,1
2018,OR,Education,High school graduate,32.5,31.3,0,0
2018,OR,Education,Less than high school,28.7,35.5,1,0
2018,OR,Education,Some college or technical school,35.6,31.7,1,1
2018,OR,Income,"$15,000 - $24,999",35.0,33.7,1,1
2018,OR,Income,"$25,000 - $34,999",39.0,26.9,0,1
2018,OR,Income,"$35,000 - $49,999",33.2,33.5,1,0
2018,OR,Income,"$50,000 - $74,999",35.9,32.7,1,1
2018,OR,Income,"$75,000 or greater",36.3,26.9,0,1
2018,OR,Income,Data not reported,29.2,25.6,0,0
2018,OR,Income,"Less than $15,000",27.1,36.5,1,0
2018,OR,Race/Ethnicity,2 or more races,33.1,31.8,1,0
2018,OR,Race/Ethnicity,American Indian/Alaska Native,30.4,43.3,1,0
2018,OR,Race/Ethnicity,Asian,21.8,9.8,0,0
2018,OR,Race/Ethnicity,Hispanic,33.9,34.8,1,0
2018,OR,Race/Ethnicity,Non-Hispanic Black,39.4,38.4,1,1
2018,OR,Race/Ethnicity,Non-Hispanic White,34.6,29.6,0,0
2018,OR,Sex,Female,28.1,30.8,0,0
2018,OR,Sex,Male,40.1,29.2,0,1
2018,OR,Total,Total,34.2,29.9,0,0
2018,PA,Age (years),18 - 24,24.2,16.1,0,0
2018,PA,Age (years),25 - 34,34.5,27.6,0,0
2018,PA,Age (years),35 - 44,34.9,36.3,1,1
2018,PA,Age (years),45 - 54,34.8,40.3,1,1
2018,PA,Age (years),55 - 64,37.6,34.7,1,1
2018,PA,Age (years),65 or older,39.0,28.3,0,1
2018,PA,Education,College graduate,38.0,26.3,0,1
2018,PA,Education,High school graduate,34.4,32.3,1,0
2018,PA,Education,Less than high school,35.9,26.9,0,1
2018,PA,Education,Some college or technical school,32.4,35.6,1,0
2018,PA,Income,"$15,000 - $24,999",34.3,32.1,1,0
2018,PA,Income,"$25,000 - $34,999",34.7,30.8,0,0
2018,PA,Income,"$35,000 - $49,999",34.8,35.5,1,1
2018,PA,Income,"$50,000 - $74,999",33.9,32.5,1,0
2018,PA,Income,"$75,000 or greater",37.0,29.3,0,1
2018,PA,Income,Data not reported,32.6,27.5,0,0
2018,PA,Income,"Less than $15,000",35.2,34.4,1,1
2018,PA,Race/Ethnicity,2 or more races,38.9,18.6,0,1
2018,PA,Race/Ethnicity,Asian,28.8,7.6,0,0
2018,PA,Race/Ethnicity,Hispanic,37.7,34.9,1,1
2018,PA,Race/Ethnicity,Non-Hispanic Black,32.0,41.9,1,0
2018,PA,Race/Ethnicity,Non-Hispanic White,35.7,29.9,0,1
2018,PA,Sex,Female,29.4,30.8,0,0
2018,PA,Sex,Male,40.8,30.9,0,1
2018,PA,Total,Total,35.0,30.9,0,1
2018,PR,Age (years),18 - 24,22.5,18.8,0,0
2018,PR,Age (years),25 - 34,29.6,35.9,1,0
2018,PR,Age (years),35 - 44,36.5,37.8,1,1
2018,PR,Age (years),45 - 54,39.8,40.4,1,1
2018,PR,Age (years),55 - 64,41.7,37.9,1,1
2018,PR,Age (years),65 or older,43.9,25.4,0,1
2018,PR,Education,College graduate,38.5,30.6,0,1
2018,PR,Education,High school graduate,35.9,33.6,1,1
2018,PR,Education,Less than high school,37.5,35.3,1,1
2018,PR,Education,Some college or technical school,34.5,32.9,1,0
2018,PR,Income,"$15,000 - $24,999",39.4,33.2,1,1
2018,PR,Income,"$25,000 - $34,999",42.4,30.7,0,1
2018,PR,Income,"$35,000 - $49,999",36.7,36.4,1,1
2018,PR,Income,"$50,000 - $74,999",41.1,32.6,1,1
2018,PR,Income,"$75,000 or greater",36.8,37.3,1,1
2018,PR,Income,Data not reported,37.1,23.2,0,1
2018,PR,Income,"Less than $15,000",33.2,37.0,1,0
2018,PR,Race/Ethnicity,Hispanic,37.0,32.8,1,1
2018,PR,Sex,Female,33.5,32.7,1,0
2018,PR,Sex,Male,40.5,33.1,1,1
2018,PR,Total,Total,36.9,32.9,1,1
2018,RI,Age (years),18 - 24,22.1,16.6,0,0
2018,RI,Age (years),25 - 34,33.8,27.5,0,0
2018,RI,Age (years),35 - 44,39.8,26.9,0,1
2018,RI,Age (years),45 - 54,40.1,33.0,1,1
2018,RI,Age (years),55 - 64,39.6,33.1,1,1
2018,RI,Age (years),65 or older,41.3,26.6,0,1
2018,RI,Education,College graduate,37.6,22.5,0,1
2018,RI,Education,High school graduate,37.0,30.7,0,1
2018,RI,Education,Less than high school,39.1,35.5,1,1
2018,RI,Education,Some college or technical school,35.3,27.1,0,1
2018,RI,Income,"$15,000 - $24,999",34.8,32.0,1,1
2018,RI,Income,"$25,000 - $34,999",38.4,30.6,0,1
2018,RI,Income,"$35,000 - $49,999",29.9,30.6,0,0
2018,RI,Income,"$50,000 - $74,999",39.8,23.7,0,1
2018,RI,Income,"$75,000 or greater",39.5,24.3,0,1
2018,RI,Income,Data not reported,35.9,26.5,0,1
2018,RI,Income,"Less than $15,000",33.4,39.2,1,0
2018,RI,Race/Ethnicity,2 or more races,29.6,34.1,1,0
2018,RI,Race/Ethnicity,Asian,21.6,10.9,0,0
2018,RI,Race/Ethnicity,Hispanic,43.7,32.2,1,1
2018,RI,Race/Ethnicity,Non-Hispanic Black,31.1,37.4,1,0
2018,RI,Race/Ethnicity,Non-Hispanic White,36.9,26.2,0,1
2018,RI,Race/Ethnicity,Other,44.3,28.5,0,1
2018,RI,Sex,Female,31.0,27.1,0,0
2018,RI,Sex,Male,42.7,28.4,0,1
2018,RI,Total,Total,36.9,27.7,0,1
2018,SC,Age (years),18 - 24,26.8,19.5,0,0
2018,SC,Age (years),25 - 34,35.2,32.3,1,1
2018,SC,Age (years),35 - 44,35.1,40.2,1,1
2018,SC,Age (years),45 - 54,34.1,43.6,1,0
2018,SC,Age (years),55 - 64,37.5,36.7,1,1
2018,SC,Age (years),65 or older,39.6,31.5,0,1
2018,SC,Education,College graduate,39.8,29.3,0,1
2018,SC,Education,High school graduate,34.1,36.8,1,0
2018,SC,Education,Less than high school,28.9,36.9,1,0
2018,SC,Education,Some college or technical school,35.9,34.7,1,1
2018,SC,Income,"$15,000 - $24,999",30.5,39.2,1,0
2018,SC,Income,"$25,000 - $34,999",34.0,39.1,1,0
2018,SC,Income,"$35,000 - $49,999",35.0,35.1,1,1
2018,SC,Income,"$50,000 - $74,999",39.8,35.0,1,1
2018,SC,Income,"$75,000 or greater",41.8,28.7,0,1
2018,SC,Income,Data not reported,31.6,31.3,0,0
2018,SC,Income,"Less than $15,000",27.5,39.0,1,0
2018,SC,Race/Ethnicity,2 or more races,38.0,27.3,0,1
2018,SC,Race/Ethnicity,American Indian/Alaska Native,22.5,43.7,1,0
2018,SC,Race/Ethnicity,Asian,17.4,26.6,0,0
2018,SC,Race/Ethnicity,Hispanic,40.2,27.7,0,1
2018,SC,Race/Ethnicity,Non-Hispanic Black,35.1,41.8,1,1
2018,SC,Race/Ethnicity,Non-Hispanic White,35.3,32.1,1,1
2018,SC,Race/Ethnicity,Other,36.5,29.0,0,1
2018,SC,Sex,Female,29.2,36.2,1,0
2018,SC,Sex,Male,41.6,32.3,1,1
2018,SC,Total,Total,35.4,34.3,1,1
2018,SD,Age (years),18 - 24,28.7,12.6,0,0
2018,SD,Age (years),25 - 34,35.0,27.0,0,1
2018,SD,Age (years),35 - 44,37.3,35.8,1,1
2018,SD,Age (years),45 - 54,39.4,36.2,1,1
2018,SD,Age (years),55 - 64,42.3,33.4,1,1
2018,SD,Age (years),65 or older,40.7,31.8,1,1
2018,SD,Education,College graduate,39.6,28.5,0,1
2018,SD,Education,High school graduate,40.3,28.3,0,1
2018,SD,Education,Less than high school,37.6,30.5,0,1
2018,SD,Education,Some college or technical school,34.4,32.7,1,0
2018,SD,Income,"$15,000 - $24,999",31.2,34.5,1,0
2018,SD,Income,"$25,000 - $34,999",38.3,32.0,1,1
2018,SD,Income,"$35,000 - $49,999",39.8,26.4,0,1
2018,SD,Income,"$50,000 - $74,999",40.3,29.2,0,1
2018,SD,Income,"$75,000 or greater",41.2,29.6,0,1
2018,SD,Income,Data not reported,36.7,28.2,0,1
2018,SD,Income,"Less than $15,000",26.5,36.5,1,0
2018,SD,Race/Ethnicity,2 or more races,17.6,42.6,1,0
2018,SD,Race/Ethnicity,American Indian/Alaska Native,27.0,47.5,1,0
2018,SD,Race/Ethnicity,Hispanic,28.4,26.6,0,0
2018,SD,Race/Ethnicity,Non-Hispanic White,39.2,29.2,0,1
2018,SD,Sex,Female,32.4,28.7,0,0
2018,SD,Sex,Male,42.7,31.1,0,1
2018,SD,Total,Total,37.8,30.1,0,1
2018,TN,Age (years),18 - 24,22.8,25.2,0,0
2018,TN,Age (years),25 - 34,37.9,29.2,0,1
2018,TN,Age (years),35 - 44,29.5,38.4,1,0
2018,TN,Age (years),45 - 54,32.5,41.9,1,0
2018,TN,Age (years),55 - 64,36.0,39.2,1,1
2018,TN,Age (years),65 or older,37.4,30.7,0,1
2018,TN,Education,College graduate,35.2,29.0,0,1
2018,TN,Education,High school graduate,33.3,37.5,1,0
2018,TN,Education,Less than high school,32.9,34.6,1,0
2018,TN,Education,Some college or technical school,32.7,35.3,1,0
2018,TN,Income,"$15,000 - $24,999",30.0,38.1,1,0
2018,TN,Income,"$25,000 - $34,999",33.9,33.1,1,0
2018,TN,Income,"$35,000 - $49,999",34.9,35.9,1,1
2018,TN,Income,"$50,000 - $74,999",33.3,39.3,1,0
2018,TN,Income,"$75,000 or greater",36.7,30.1,0,1
2018,TN,Income,Data not reported,35.4,28.7,0,1
2018,TN,Income,"Less than $15,000",26.8,39.3,1,0
2018,TN,Race/Ethnicity,2 or more races,29.9,45.8,1,0
2018,TN,Race/Ethnicity,Hispanic,36.6,33.9,1,1
2018,TN,Race/Ethnicity,Non-Hispanic Black,33.4,42.7,1,0
2018,TN,Race/Ethnicity,Non-Hispanic White,33.3,33.3,1,0
2018,TN,Sex,Female,29.4,35.3,1,0
2018,TN,Sex,Male,37.5,33.5,1,1
2018,TN,Total,Total,33.5,34.4,1,0
2018,TX,Age (years),18 - 24,27.3,20.8,0,0
2018,TX,Age (years),25 - 34,35.2,32.4,1,1
2018,TX,Age (years),35 - 44,34.3,41.0,1,0
2018,TX,Age (years),45 - 54,38.4,38.6,1,1
2018,TX,Age (years),55 - 64,37.8,37.7,1,1
2018,TX,Age (years),65 or older,34.2,35.3,1,0
2018,TX,Education,College graduate,33.6,29.2,0,0
2018,TX,Education,High school graduate,34.6,36.1,1,0
2018,TX,Education,Less than high school,39.1,39.6,1,1
2018,TX,Education,Some college or technical school,33.6,36.1,1,0
2018,TX,Income,"$15,000 - $24,999",34.6,38.1,1,0
2018,TX,Income,"$25,000 - $34,999",36.2,40.2,1,1
2018,TX,Income,"$35,000 - $49,999",36.1,33.3,1,1
2018,TX,Income,"$50,000 - $74,999",31.6,40.4,1,0
2018,TX,Income,"$75,000 or greater",39.5,30.6,0,1
2018,TX,Income,Data not reported,27.1,32.7,1,0
2018,TX,Income,"Less than $15,000",34.8,35.6,1,1
2018,TX,Race/Ethnicity,2 or more races,36.3,22.7,0,1
2018,TX,Race/Ethnicity,American Indian/Alaska Native,22.3,54.1,1,0
2018,TX,Race/Ethnicity,Asian,34.4,10.1,0,0
2018,TX,Race/Ethnicity,Hispanic,37.8,38.6,1,1
2018,TX,Race/Ethnicity,Non-Hispanic Black,33.0,39.6,1,0
2018,TX,Race/Ethnicity,Non-Hispanic White,33.2,33.1,1,0
2018,TX,Race/Ethnicity,Other,38.3,25.0,0,1
2018,TX,Sex,Female,27.2,36.2,1,0
2018,TX,Sex,Male,42.0,33.5,1,1
2018,TX,Total,Total,34.8,34.8,1,1
2018,US,Age (years),18 - 24,25.9,18.1,0,0
2018,US,Age (years),25 - 34,33.0,29.5,0,0
2018,US,Age (years),35 - 44,35.8,34.5,1,1
2018,US,Age (years),45 - 54,36.2,36.9,1,1
2018,US,Age (years),55 - 64,37.1,35.1,1,1
2018,US,Age (years),65 or older,38.7,28.9,0,1
2018,US,Education,College graduate,36.5,24.7,0,1
2018,US,Education,High school graduate,34.2,33.1,1,0
2018,US,Education,Less than high school,35.5,35.0,1,1
2018,US,Education,Some college or technical school,34.2,33.0,1,0
2018,US,Income,"$15,000 - $24,999",32.9,35.6,1,0
2018,US,Income,"$25,000 - $34,999",35.0,33.2,1,1
2018,US,Income,"$35,000 - $49,999",36.0,32.7,1,1
2018,US,Income,"$50,000 - $74,999",35.6,33.7,1,1
2018,US,Income,"$75,000 or greater",37.8,27.4,0,1
2018,US,Income,Data not reported,32.6,26.7,0,0
2018,US,Income,"Less than $15,000",30.1,35.4,1,0
2018,US,Race/Ethnicity,2 or more races,31.0,32.0,1,0
2018,US,Race/Ethnicity,American Indian/Alaska Native,32.5,39.1,1,0
2018,US,Race/Ethnicity,Asian,32.0,11.5,0,0
2018,US,Race/Ethnicity,Hawaiian/Pacific Islander,35.4,35.2,1,1
2018,US,Race/Ethnicity,Hispanic,37.6,34.2,1,1
2018,US,Race/Ethnicity,Non-Hispanic Black,33.4,39.9,1,0
2018,US,Race/Ethnicity,Non-Hispanic White,35.1,29.9,0,1
2018,US,Race/Ethnicity,Other,34.6,29.4,0,0
2018,US,Sex,Female,29.5,31.3,0,0
2018,US,Sex,Male,40.5,30.6,0,1
2018,US,Total,Total,35.0,30.9,0,1
2018,UT,Age (years),18 - 24,25.0,16.9,0,0
2018,UT,Age (years),25 - 34,33.1,25.7,0,0
2018,UT,Age (years),35 - 44,36.7,29.5,0,1
2018,UT,Age (years),45 - 54,38.0,34.0,1,1
2018,UT,Age (years),55 - 64,36.9,32.8,1,1
2018,UT,Age (years),65 or older,37.1,29.2,0,1
2018,UT,Education,College graduate,36.8,24.5,0,1
2018,UT,Education,High school graduate,32.3,31.2,0,0
2018,UT,Education,Less than high school,37.9,29.1,0,1
2018,UT,Education,Some college or technical school,33.0,27.7,0,0
2018,UT,Income,"$15,000 - $24,999",30.5,29.7,0,0
2018,UT,Income,"$25,000 - $34,999",32.6,31.7,1,0
2018,UT,Income,"$35,000 - $49,999",34.2,29.5,0,0
2018,UT,Income,"$50,000 - $74,999",34.5,30.3,0,0
2018,UT,Income,"$75,000 or greater",37.2,26.6,0,1
2018,UT,Income,Data not reported,31.9,24.1,0,0
2018,UT,Income,"Less than $15,000",29.7,25.5,0,0
2018,UT,Race/Ethnicity,2 or more races,21.0,40.7,1,0
2018,UT,Race/Ethnicity,American Indian/Alaska Native,25.9,40.6,1,0
2018,UT,Race/Ethnicity,Asian,38.9,15.3,0,1
2018,UT,Race/Ethnicity,Hispanic,41.1,30.0,0,1
2018,UT,Race/Ethnicity,Non-Hispanic Black,35.4,40.9,1,1
2018,UT,Race/Ethnicity,Non-Hispanic White,33.5,27.1,0,0
2018,UT,Sex,Female,27.7,26.8,0,0
2018,UT,Sex,Male,40.5,28.7,0,1
2018,UT,Total,Total,34.3,27.8,0,0
2018,VA,Age (years),18 - 24,26.7,15.9,0,0
2018,VA,Age (years),25 - 34,35.8,30.0,0,1
2018,VA,Age (years),35 - 44,38.9,30.9,0,1
2018,VA,Age (years),45 - 54,35.0,37.6,1,1
2018,VA,Age (years),55 - 64,38.5,35.2,1,1
2018,VA,Age (years),65 or older,37.9,29.2,0,1
2018,VA,Education,College graduate,38.6,25.2,0,1
2018,VA,Education,High school graduate,35.7,32.8,1,1
2018,VA,Education,Less than high school,30.8,34.1,1,0
2018,VA,Education,Some college or technical school,34.7,33.1,1,0
2018,VA,Income,"$15,000 - $24,999",31.7,38.6,1,0
2018,VA,Income,"$25,000 - $34,999",36.8,30.7,0,1
2018,VA,Income,"$35,000 - $49,999",33.9,33.6,1,0
2018,VA,Income,"$50,000 - $74,999",37.1,35.9,1,1
2018,VA,Income,"$75,000 or greater",39.2,26.9,0,1
2018,VA,Income,Data not reported,33.8,22.5,0,0
2018,VA,Income,"Less than $15,000",28.2,36.6,1,0
2018,VA,Race/Ethnicity,2 or more races,25.6,37.1,1,0
2018,VA,Race/Ethnicity,American Indian/Alaska Native,40.0,29.4,0,1
2018,VA,Race/Ethnicity,Asian,43.0,13.4,0,1
2018,VA,Race/Ethnicity,Hispanic,35.3,27.7,0,1
2018,VA,Race/Ethnicity,Non-Hispanic Black,34.9,40.2,1,1
2018,VA,Race/Ethnicity,Non-Hispanic White,35.9,29.3,0,1
2018,VA,Sex,Female,31.4,30.2,0,0
2018,VA,Sex,Male,40.4,30.4,0,1
2018,VA,Total,Total,35.9,30.4,0,1
2018,VT,Age (years),18 - 24,22.7,19.3,0,0
2018,VT,Age (years),25 - 34,28.6,26.7,0,0
2018,VT,Age (years),35 - 44,35.5,28.0,0,1
2018,VT,Age (years),45 - 54,38.3,33.8,1,1
2018,VT,Age (years),55 - 64,37.0,31.1,0,1
2018,VT,Age (years),65 or older,35.9,25.5,0,1
2018,VT,Education,College graduate,34.9,19.4,0,1
2018,VT,Education,High school graduate,30.6,35.5,1,0
2018,VT,Education,Less than high school,34.1,32.3,1,0
2018,VT,Education,Some college or technical school,35.1,27.4,0,1
2018,VT,Income,"$15,000 - $24,999",31.4,31.6,0,0
2018,VT,Income,"$25,000 - $34,999",29.8,31.8,1,0
2018,VT,Income,"$35,000 - $49,999",34.6,30.5,0,0
2018,VT,Income,"$50,000 - $74,999",37.3,32.0,1,1
2018,VT,Income,"$75,000 or greater",36.9,23.0,0,1
2018,VT,Income,Data not reported,31.4,21.1,0,0
2018,VT,Income,"Less than $15,000",23.2,34.1,1,0
2018,VT,Race/Ethnicity,2 or more races,33.3,20.4,0,0
2018,VT,Race/Ethnicity,American Indian/Alaska Native,23.3,37.7,1,0
2018,VT,Race/Ethnicity,Hispanic,29.8,21.9,0,0
2018,VT,Race/Ethnicity,Non-Hispanic White,34.0,28.0,0,0
2018,VT,Race/Ethnicity,Other,31.2,25.3,0,0
2018,VT,Sex,Female,26.8,27.2,0,0
2018,VT,Sex,Male,40.0,27.7,0,1
2018,VT,Total,Total,33.6,27.5,0,0
2018,WA,Age (years),18 - 24,23.4,15.2,0,0
2018,WA,Age (years),25 - 34,30.2,29.9,0,0
2018,WA,Age (years),35 - 44,38.3,28.9,0,1
2018,WA,Age (years),45 - 54,36.6,34.7,1,1
2018,WA,Age (years),55 - 64,37.3,33.2,1,1
2018,WA,Age (years),65 or older,38.7,26.9,0,1
2018,WA,Education,College graduate,36.4,21.2,0,1
2018,WA,Education,High school graduate,32.7,31.8,1,0
2018,WA,Education,Less than high school,38.6,31.4,0,1
2018,WA,Education,Some college or technical school,33.6,32.7,1,0
2018,WA,Income,"$15,000 - $24,999",34.0,30.6,0,0
2018,WA,Income,"$25,000 - $34,999",34.3,31.2,0,0
2018,WA,Income,"$35,000 - $49,999",35.8,32.2,1,1
2018,WA,Income,"$50,000 - $74,999",34.8,32.6,1,1
2018,WA,Income,"$75,000 or greater",36.6,26.7,0,1
2018,WA,Income,Data not reported,32.4,22.4,0,0
2018,WA,Income,"Less than $15,000",28.3,34.9,1,0
2018,WA,Race/Ethnicity,2 or more races,31.7,32.6,1,0
2018,WA,Race/Ethnicity,American Indian/Alaska Native,31.3,30.2,0,0
2018,WA,Race/Ethnicity,Asian,34.5,9.8,0,0
2018,WA,Race/Ethnicity,Hawaiian/Pacific Islander,25.6,35.9,1,0
2018,WA,Race/Ethnicity,Hispanic,38.5,36.8,1,1
2018,WA,Race/Ethnicity,Non-Hispanic Black,38.8,34.6,1,1
